left eye - 1 (centre x),left eye - 1 (centre y),left eye - 2 (inner corner x),left eye - 2 (inner corner y),left eye - 3 (outer corner x),left eye - 3 (outer corner y),right eye - 1 (centre x),right eye - 1 (centre y),right eye - 2 (inner corner x),right eye - 2 (inner corner y),right eye - 3 (outer corner x),right eye - 3 (outer corner y),left eyebrow - 1 (inner end x),left eyebrow - 1 (inner end y),left eyebrow - 2 (outer end x),left eyebrow - 2 (outer end y),right eyebrow - 1 (inner end x),right eyebrow - 1 (inner end y),right eyebrow - 2 (outer end x),right eyebrow - 2 (outer end y),mouth - 1 (left corner x),mouth - 1 (left corner y),mouth - 2 (right corner x),mouth - 2 (right corner y),mouth - 3 (centre top lip x),mouth - 3 (centre top lip y),mouth - 4 (centre bottom lip x),mouth - 4 (centre bottom lip y),mouth - 5 (left top corner),mouth - 5 (left bottom corner),mouth - 6 (right top corner),mouth - 6 (right bottom corner)
62.96009816,35.81400736,58.22193865,36.34041718,67.69766871,37.39347239,32.42797546,33.44510429,37.42880982,34.76118773,28.21634356,33.97157301,57.696,30.81305521,73.75155828,31.86587485,38.89119018,29.15531779,22.6889816,28.18094724,56.37968098,68.97865031,35.06002454,66.87253988,45.85148466,64.7670184,45.06169325,74.24274847,45.85148466,64.7670184,45.06169325,74.24274847
65.71862069,38.01765517,59.06068966,37.64772414,71.26593103,37.64772414,29.47282759,37.2777931,35.02013793,38.01765517,23.92468966,37.64772414,54.99227586,28.40110345,75.70427586,27.29147586,38.71862069,30.25034483,19.11641379,28.03125517,62.38924138,76.4822069,32.06151724,75.37241379,45.37655172,69.82510345,45.37655172,83.13931034,45.37655172,69.82510345,45.37655172,83.13931034
65.97305263,37.87166316,60.704,38.62433684,72.37052632,38.62433684,28.33852632,36.74265263,35.11326316,37.49532632,22.31747368,36.74265263,56.94063158,29.59208421,82.42273684,32.01103158,38.52126316,28.95216842,13.66147368,29.59208421,61.83326316,77.76421053,35.11326316,77.76421053,47.39284211,69.98736842,47.53263158,84.91452632,47.39284211,69.98736842,47.53263158,84.91452632
67.24939806,35.8583301,60.58438835,36.69157282,71.83130097,37.10819417,29.76093204,35.8583301,35.17607767,36.27495146,23.92916505,36.69157282,54.7535534,29.61087379,78.912,30.02656311,40.5912233,28.77763107,15.59860194,29.19425243,58.50221359,73.76341748,35.59269903,72.93017476,47.67192233,66.26516505,47.25530097,84.17615534,47.67192233,66.26516505,47.25530097,84.17615534
68.43911111,38.7341037,62.57837037,39.2669037,75.36474074,40.86524444,30.34548148,36.33665185,37.80444444,37.13582222,23.68533333,36.33665185,58.74844444,27.22524444,82.55762963,31.27525926,40.60444444,24.72272593,18.09125926,27.27940741,59.648,77.36059259,31.41096296,74.16355556,44.99674074,69.36888889,43.66459259,84.81955556,44.99674074,69.36888889,43.66459259,84.81955556
66.03180723,37.70255422,61.63778313,37.44404819,75.33571084,39.77060241,30.88192771,36.41060241,36.56790361,36.66910843,24.93744578,37.70255422,55.17686747,25.29698313,78.95421687,29.43221205,39.41089157,24.78008675,18.2180241,28.91531566,61.89628916,72.33542169,35.79238554,70.00944578,48.71537349,67.94139759,48.19836145,81.12289157,48.71537349,67.94139759,48.19836145,81.12289157
67.48892308,35.21104615,62.12584615,36.44861538,72.852,36.44861538,29.94923077,36.44861538,34.48707692,36.44861538,24.17353846,37.27366154,55.51292308,28.46843077,80.27723077,28.61049231,39.39323077,29.11513846,16.89784615,28.97289231,65.42676923,73.164,36.54923077,74.40184615,49.84430769,69.14769231,49.75015385,78.93969231,49.84430769,69.14769231,49.75015385,78.93969231
64.00843636,36.71214545,58.54778182,37.10225455,70.24930909,37.49236364,28.51549091,36.71214545,33.97614545,36.32203636,22.6656,38.27258182,53.86734545,29.69157818,76.87941818,27.74138182,37.87636364,31.25166545,16.42472727,29.30155636,61.27854545,72.59432727,33.97614545,73.37454545,48.40756364,68.69410909,47.62734545,81.56509091,48.40756364,68.69410909,47.62734545,81.56509091
64.90712195,37.56409756,59.15180488,37.56409756,72.23239024,38.87239024,29.59082927,35.99473171,35.86946341,36.25639024,23.31219512,37.30243902,55.22809756,27.88478049,77.98770732,30.23923902,36.9155122,26.05358049,16.77190244,28.66958049,60.19843902,71.31102439,34.03785366,69.21834146,46.59512195,66.07902439,45.81014634,77.58965854,46.59512195,66.07902439,45.81014634,77.58965854
67.93541284,34.06758165,62.03185321,34.46118165,73.05247706,35.24838165,29.75559633,35.24838165,36.44741284,35.64198165,24.24572477,37.21638165,60.45710092,21.86571743,82.00601835,26.74251743,38.80866055,22.65291743,14.01159633,30.52509358,64.78678899,73.82223853,38.0212844,72.24748624,51.01034862,67.13042202,49.83016514,81.30055046,51.01034862,67.13042202,49.83016514,81.30055046
65.41795556,39.3408,59.06204444,39.97582222,72.09173333,40.29368889,29.18897778,37.4336,35.86275556,39.02293333,22.83306667,38.06933333,54.61262222,30.75989333,79.71911111,34.25564444,42.8544,30.12430222,14.25208889,31.39548444,58.74417778,83.51502222,35.54488889,82.87928889,48.57457778,75.25191111,47.62097778,92.09528889,48.57457778,75.25191111,47.62097778,92.09528889
63.488,34.65146667,58.42333333,35.84326667,69.44666667,34.94946667,29.82133333,34.35353333,35.78,34.94946667,25.054,34.35353333,53.358,26.01126667,76.00133333,29.58653333,42.33466667,25.71333333,17.60533333,27.501,57.82733333,74.57533333,37.56733333,75.17133333,48.59133333,68.61666667,47.69733333,82.024,48.59133333,68.61666667,47.69733333,82.024
66.17723077,35.93169231,59.85169231,36.75692308,72.77784615,37.032,30.97476923,35.93169231,38.4,37.032,24.09907692,37.032,57.37661538,25.20615385,79.37784615,30.15630769,38.95015385,26.03076923,18.32369231,30.98153846,64.25230769,73.33476923,35.37476923,73.33476923,49.95076923,65.08369231,50.22584615,83.23507692,49.95076923,65.08369231,50.22584615,83.23507692
65.99215686,37.07482353,61.50588235,37.07482353,72.72219608,37.91623529,31.22070588,36.79435294,37.38980392,37.07482353,27.29537255,38.19670588,57.86039216,26.98001569,79.73270588,29.50374902,40.75482353,26.98001569,20.56533333,28.94293333,63.18807843,69.88298039,35.70760784,68.20078431,50.28894118,66.51796078,49.728,79.13662745,50.28894118,66.51796078,49.728,79.13662745
65.52429268,33.90571707,59.24604878,34.60331707,71.10556098,33.20803902,29.94653659,33.90571707,35.17814634,34.95211707,25.06302439,35.64971707,56.10692683,26.92956098,75.98907317,24.48788293,38.31804878,27.27836098,17.38926829,27.97596098,62.38517073,72.27473171,32.38790244,72.62282927,48.08429268,68.78595122,47.73541463,78.55297561,48.08429268,68.78595122,47.73541463,78.55297561
65.22525,36.40125,59.5275,37.74225,70.92375,37.407,30.36675,38.74725,36.735,39.0825,25.33875,39.0825,57.1815,29.362425,75.61575,27.351375,37.74075,29.362425,16.224,30.43875,63.885,75.61725,35.72925,75.9525,50.142,72.2655,50.8125,83.66175,50.142,72.2655,50.8125,83.66175
64.22082645,39.25130579,59.25659504,39.25130579,70.9574876,39.96059504,29.11814876,38.89666116,35.50095868,39.96059504,23.09077686,39.96059504,52.51993388,31.80535537,79.11272727,34.28707438,41.17368595,30.74142149,15.29018182,34.28707438,58.54809917,81.09064463,36.20945455,81.79993388,48.61963636,73.99933884,48.61963636,88.89123967,48.61963636,73.99933884,48.61963636,88.89123967
67.01538462,34.80738462,59.58923077,36.04430769,71.96584615,36.04430769,30.71261538,34.39476923,36.07569231,35.22,24.93692308,34.80738462,55.87661538,28.61907692,78.97846154,29.03169231,41.02615385,26.96861538,14.62338462,28.20646154,60.41446154,70.69753846,34.01261538,70.28492308,47.21353846,66.15969231,46.80092308,80.18584615,47.21353846,66.15969231,46.80092308,80.18584615
67.83517808,37.60103014,61.95813699,38.48265205,74.93786301,38.18906301,31.39660274,37.89494795,38.74323288,38.77650411,25.22564384,38.77650411,59.31287671,30.25466301,78.11967123,28.78533699,41.38783562,31.43007123,20.76046027,30.3954411,64.30882192,80.50389041,34.04120548,79.91671233,47.26487671,74.92076712,47.57128767,86.38027397,47.26487671,74.92076712,47.57128767,86.38027397
67.33352727,37.50737455,60.11956364,38.03467636,74.35374545,37.50737455,27.55025455,38.67752727,35.44581818,38.85992727,20.92014545,39.45757091,57.58254545,25.80654545,79.03418182,30.87691636,35.35069091,26.58658909,13.79781818,33.13492364,64.60363636,75.73003636,33.79112727,77.29047273,48.61178182,72.21992727,48.61178182,87.04145455,48.61178182,72.21992727,48.61178182,87.04145455
66.15652174,35.63777391,60.24973913,35.94866087,71.13113043,35.32688696,29.78226087,36.88132174,36.62191304,37.50309565,22.32069565,37.50309565,59.62782609,28.79812174,75.48382609,26.62191304,37.55478261,30.9744,17.03582609,33.77238261,64.9133913,73.5666087,33.51304348,75.1213913,49.0573913,72.01252174,49.67930435,81.96104348,49.0573913,72.01252174,49.67930435,81.96104348
66.263808,39.2320512,61.115904,39.5752704,71.755776,39.9184896,29.538816,36.8295168,35.030784,37.8591744,23.361024,37.5159552,56.99712,30.9946368,80.679168,33.0540288,39.492096,29.62176,15.466752,28.2488832,62.145024,78.703104,32.627712,77.673216,48.087552,71.119872,47.386368,93.118464,48.087552,71.119872,47.386368,93.118464
65.64897959,35.23598367,59.81191837,36.69524898,71.19412245,35.23598367,31.50171429,37.2789551,37.92261224,37.86266122,25.37273469,37.57080816,59.52,29.98249796,76.15608163,28.23137959,38.21453061,30.56626939,20.11885714,32.90109388,65.06514286,71.13469388,35.296,72.00979592,49.88865306,69.96702041,50.18057143,79.30644898,49.88865306,69.96702041,50.18057143,79.30644898
66.1121768,37.92954696,59.94908287,39.35151381,72.27474033,39.11443094,32.21622099,36.50704972,36.95681768,37.92954696,24.39407735,36.7441326,54.49723757,29.87032044,80.09688398,32.47770166,42.12702762,28.89568177,15.86068508,31.29249945,61.37158011,78.46223204,28.89759116,75.38068508,45.64296133,74.11677348,45.0160442,82.72866298,45.64296133,74.11677348,45.0160442,82.72866298
67.97044068,38.79124068,61.78983051,39.15482034,75.2420339,40.60913898,29.06684746,36.60968136,36.33844068,38.42766102,21.0679322,38.42766102,58.51769492,29.70158644,82.15077966,31.51948475,36.33844068,28.6107661,14.52366102,28.6107661,61.06250847,80.23972881,33.4299661,79.14955932,46.88298305,72.60447458,46.88298305,88.23864407,46.88298305,72.60447458,46.88298305,88.23864407
70.48486957,36.66448696,61.8573913,36.89765217,76.78017391,38.76302609,27.11530435,35.49866087,33.64382609,36.66448696,18.72104348,37.13081739,54.72991304,29.60426087,83.77513043,31.30158261,36.90834783,28.27038261,12.65895652,29.66942609,61.62417391,80.9666087,30.1466087,80.50017391,44.36973913,75.13721739,44.36973913,90.99286957,44.36973913,75.13721739,44.36973913,90.99286957
65.022,36.20406,58.8546,37.81296,71.7258,36.7404,31.236,39.15366,38.2074,39.68994,25.0686,40.7628,57.6534,28.53972,76.0158,28.96416,39.012,30.30492,18.0966,35.1315,67.167,67.845,35.7942,71.0628,51.8826,67.041,51.8826,75.3534,51.8826,67.041,51.8826,75.3534
65.96705882,37.97979608,60.07843137,39.1014902,72.69709804,38.26020392,30.63529412,41.34475294,37.08486275,41.34475294,23.62478431,43.02726275,57.83529412,28.16539608,78.3052549,30.96947451,37.64580392,30.40865882,16.61490196,37.13857255,69.61254902,71.34870588,35.6825098,75.55513725,51.66619608,69.94698039,52.78807843,78.92015686,51.66619608,69.94698039,52.78807843,78.92015686
64.82864516,39.40490323,58.94709677,39.75096774,72.09522581,41.82658065,29.88387097,38.02064516,35.41935484,39.75096774,23.65548387,38.71277419,54.44903226,31.79303226,76.97341935,34.69548387,41.99380645,30.40877419,15.69832258,32.13909677,57.90890323,81.61625806,35.07329032,81.27019355,48.22141935,72.62012903,48.22141935,91.30374194,48.22141935,72.62012903,48.22141935,91.30374194
66.9282623,35.20786885,60.36406557,36.14583607,73.024,36.84878689,29.88642623,34.03540984,35.98163934,35.67685246,23.32170492,34.97337705,57.55068852,27.70570492,79.82268852,30.28459016,39.73298361,27.00222951,17.2264918,28.17468852,61.7704918,72.01521311,29.65193443,71.3122623,47.00065574,65.45101639,46.06268852,79.04891803,47.00065574,65.45101639,46.06268852,79.04891803
66.50496,34.8480768,59.29728,35.8778112,73.026048,35.1913728,31.496448,37.250688,37.330944,37.250688,25.661184,38.6235648,55.865088,27.983616,77.144832,26.26752,36.987648,31.0726656,18.422784,33.5344128,63.75936,74.661888,39.046656,76.378368,50.716416,70.543872,52.0896,83.242752,50.716416,70.543872,52.0896,83.242752
67.38354717,34.95728302,61.44724528,36.03683019,74.12950943,36.03683019,27.44875472,36.03683019,35.54354717,36.84588679,21.51245283,37.38566038,60.63818868,24.70363774,80.06581132,27.13237736,39.59124528,26.32259623,15.57615094,29.83064151,61.98701887,76.24150943,37.16286792,74.62218868,49.8445283,69.76543396,49.8445283,84.06641509,49.8445283,69.76543396,49.8445283,84.06641509
65.67745223,35.232,59.39220382,37.41798726,72.23541401,35.77864968,31.51857325,38.51128662,38.0771465,39.05793631,24.20178344,39.49574522,57.2056051,26.76070318,77.70129936,28.40028535,37.80382166,28.67354904,17.58206369,34.68535032,68.41008917,69.11755414,35.89115924,72.12351592,50.92096815,66.93095541,51.74033121,78.68147771,50.92096815,66.93095541,51.74033121,78.68147771
65.9488,37.196,59.8712,37.5536,71.312,37.5536,28.7664,36.124,34.844,37.196,23.0456,37.196,54.8656,31.8336,78.1048,30.0456,36.632,29.688,16.6104,28.616,62.3736,72.5912,33.0568,72.5912,47.7152,69.016,47.3576,81.5296,47.7152,69.016,47.3576,81.5296
71.86958491,32.29059623,63.77479245,33.10013585,79.42460377,34.17944151,27.34732075,30.40181132,35.712,32.02076981,19.52241509,30.67163774,57.29871698,26.35435472,88.05916981,27.16383396,37.87049057,25.27498868,13.04633962,23.11637736,64.31396226,78.16211321,29.77569811,76.81267925,45.42611321,75.19396226,45.696,87.60573585,45.42611321,75.19396226,45.696,87.60573585
65.94352941,38.82285176,58.83557647,39.58441412,71.52790588,39.83824941,30.40376471,37.55361882,37.51171765,38.82285176,24.81938824,38.56901647,55.02776471,32.47657412,79.39764706,35.77665882,39.28884706,30.95344941,16.44197647,35.26893176,64.1664,78.16997647,32.94268235,78.42409412,47.15802353,72.33148235,47.91981176,87.30861176,47.15802353,72.33148235,47.91981176,87.30861176
63.55491793,37.3177386,56.77918541,37.45896657,71.74205471,38.02358663,28.97099088,36.18849848,36.31134347,36.75311854,21.48970213,36.47095441,54.52070517,28.98937386,78.79995137,29.69522188,40.68736778,28.14258967,14.99642553,27.86013374,62.14322188,75.99523404,29.67683891,74.72476596,46.19234043,72.46628571,45.91017629,80.37125836,46.19234043,72.46628571,45.91017629,80.37125836
66.77580488,35.15785366,57.33190244,36.78985366,75.47121951,36.30634146,27.79941463,38.92956098,36.77463415,38.48273171,20.32858537,41.62692683,54.20292683,26.35668293,80.3964878,25.728,36.39102439,26.98536585,12.29307317,30.5475122,67.48995122,73.30965854,30.4862439,75.72839024,48.54517073,70.15258537,50.01170732,83.35414634,48.54517073,70.15258537,50.01170732,83.35414634
67.08156322,36.11181609,57.45765517,37.54813793,77.28036782,37.54813793,30.02188506,34.81894253,38.784,36.54289655,20.39797701,35.96836782,55.01572414,26.20064368,82.8822069,29.07328736,41.22593103,25.33848276,16.37590805,25.91337931,62.62878161,75.90105747,32.75108046,74.89544828,47.1154023,70.15503448,46.82813793,78.34298851,47.1154023,70.15503448,46.82813793,78.34298851
64.8132,36.5835,55.9596,38.2434,74.4048,36.7677,29.7672,38.9811,39.1743,38.6124,19.8069,41.379,53.7462,30.4965,81.5985,29.3898,40.65,32.1564,12.06,37.3212,67.2111,74.9493,29.583,76.056,48.0282,74.3961,49.1349,86.3853,48.0282,74.3961,49.1349,86.3853
66.65775824,36.91534066,57.40061538,38.07261538,77.23745055,38.40316484,28.47226374,36.08896703,39.54778022,38.40316484,18.88457143,36.75006593,56.07841758,31.29494505,84.34567033,30.79912088,41.20087912,30.3032967,11.4458022,30.3032967,63.68246154,81.71323077,30.62118681,81.38268132,47.64764835,79.39903297,47.9781978,88.65617582,47.64764835,79.39903297,47.9781978,88.65617582
66.64165517,34.49048276,58.33121839,35.9863908,78.77554023,36.31889655,28.57857471,36.48514943,38.05278161,37.48229885,17.77471264,39.47696552,56.17029885,29.67025287,81.56101149,28.61572414,39.3828046,30.16901149,13.952,33.49333333,66.14326437,72.55356322,32.2354023,74.54822989,49.18914943,72.55356322,50.51917241,79.2022069,49.18914943,72.55356322,50.51917241,79.2022069
66.83085283,36.43290566,57.9162566,38.0837434,73.76422642,37.42333585,29.85237736,36.43290566,35.79532075,37.75335849,21.92857358,36.43290566,54.28455849,27.18828679,78.71673962,28.50873962,40.08742642,27.18828679,16.97606038,28.83912453,62.53874717,76.05264906,32.82403019,76.3826717,46.36075472,71.10013585,47.0208,80.01436981,46.36075472,71.10013585,47.0208,80.01436981
69.12206452,42.47948387,62.53660215,42.47948387,76.3347957,44.6744086,27.41367742,40.28421505,34.93987097,41.22494624,18.31948387,42.47948387,55.01006452,33.69875269,86.05625806,39.97075269,42.77987097,33.38494624,11.42021505,34.63948387,64.10460215,83.24713978,32.74494624,82.61987097,49.36533333,77.6024086,49.05187097,88.89187097,49.36533333,77.6024086,49.05187097,88.89187097
66.03820963,38.92813598,56.26687819,39.87372238,74.3910255,39.08586969,28.52886119,39.08586969,38.14245892,40.03145609,19.70311615,39.87372238,52.79945609,33.72727479,83.37450425,32.78168839,39.87616997,33.41207932,12.45334844,32.46649292,62.41332578,79.43197734,31.99601133,79.11678187,46.49554674,78.01346176,46.81074221,86.36654958,46.49554674,78.01346176,46.81074221,86.36654958
63.75219113,31.37037543,55.57286007,33.57247782,73.0327372,29.95462116,27.73122184,38.76335836,35.2814744,37.3476041,19.70916041,40.6509215,50.38197952,26.65130375,78.22361775,22.24709898,36.06815017,29.79735154,12.00163823,34.98823208,66.11156314,70.53706485,38.27025256,75.09886689,50.2247099,70.06525597,51.48319454,77.45823891,50.2247099,70.06525597,51.48319454,77.45823891
67.03440892,36.32118959,57.81840892,37.19875093,77.12761338,36.7601487,27.53808178,37.85718959,36.31512268,38.07666915,17.88347955,38.95423048,55.62432714,29.51910781,84.58813383,29.51910781,40.48416357,29.73858736,11.30087732,31.49371004,69.22849071,76.91420074,27.31895911,77.1336803,47.50572491,73.40359851,48.82224535,89.64080297,47.50572491,73.40359851,48.82224535,89.64080297
67.23073381,37.86025899,59.2523741,39.10135252,76.80448921,37.86025899,28.40391367,39.81064748,36.73657554,39.98779856,19.36195683,41.05174101,55.70658993,29.8822446,82.83246043,31.47798561,38.86411511,31.30048921,12.44753957,34.6691223,71.84011511,75.09168345,27.87176978,77.92817266,48.91165468,73.2973813,50.09507914,91.01317986,48.91165468,73.2973813,50.09507914,91.01317986
65.53064727,35.69349818,56.71994182,36.03909818,74.51415273,35.34789818,28.73262545,36.72994909,38.40733091,37.24834909,20.09472,37.07554909,51.88258909,28.43764364,80.07936,26.70231273,39.61658182,26.70999273,14.22091636,27.74644364,63.97579636,75.25527273,33.74277818,74.91002182,48.77288727,70.59106909,49.11848727,84.23877818,48.77288727,70.59106909,49.11848727,84.23877818
66.03642023,39.99240467,57.52529183,41.01366537,71.82368872,41.01366537,26.88560311,40.33307393,33.69450584,41.01366537,19.73603113,42.37559533,54.80180545,28.75778988,81.69674708,37.60958755,37.43925292,28.41749416,10.884607,41.01366537,63.31293385,82.20737743,31.65161089,83.22863813,46.63097276,75.39847471,46.97164202,85.61182879,46.63097276,75.39847471,46.97164202,85.61182879
66.76185467,41.28631142,60.49727336,41.60985467,74.98397232,42.06261592,26.704609,42.82696194,35.44692042,42.51537716,18.39479585,44.17528028,53.35806228,31.88794464,81.39836678,31.73414533,39.02981315,31.27175087,11.29777163,35.12337716,66.08055363,77.07271972,30.3160692,77.97791003,47.78574394,74.36711419,48.45608305,88.1097301,47.78574394,74.36711419,48.45608305,88.1097301
65.04421622,37.27394595,56.78302703,38.89362162,74.76356757,38.40778378,30.2172973,37.75978378,38.31664865,38.40778378,21.46994595,38.73178378,50.95135135,32.73827027,84.15859459,34.84410811,41.23232432,33.06227027,12.23675676,37.27394595,63.91037838,78.41837838,31.02713514,79.22854054,45.444,77.60854054,46.25383784,86.03189189,45.444,77.60854054,46.25383784,86.03189189
69.39233333,36.903,59.367,38.72566667,77.89866667,38.72566667,25.34166667,36.29533333,35.671,38.118,16.228,37.20666667,53.89866667,33.25733333,84.886,32.346,43.87333333,32.346,10.152,33.865,63.01266667,82.77633333,27.46833333,81.56133333,46.30366667,77.00433333,44.78466667,91.89033333,46.30366667,77.00433333,44.78466667,91.89033333
66.94424427,36.5580458,58.63987786,36.90393893,76.2870229,36.21178626,26.80598473,37.24983206,35.28366412,37.5960916,18.67456489,37.94198473,51.54650382,27.04232061,82.51529771,27.56152672,36.84054962,25.48543511,10.02430534,28.25331298,63.71432061,76.39364886,32.40512977,77.86332824,47.02864122,74.54216794,47.3968855,82.08769466,47.02864122,74.54216794,47.3968855,82.08769466
65.88844138,35.44584828,56.23382069,37.25594483,74.33611034,35.74742069,27.27062069,36.95437241,35.11481379,37.55784828,18.21947586,37.85942069,51.40667586,27.90322759,83.08535172,31.52375172,40.8470069,28.50670345,10.07337931,35.14427586,61.36286897,75.5721931,33.00281379,77.6841931,47.78615172,71.95166897,47.78615172,81.00281379,47.78615172,71.95166897,47.78615172,81.00281379
64.13715692,34.35618462,57.47800615,35.05801846,72.28268308,34.73457231,28.95950769,33.21068308,36.49654154,34.28736,19.73051077,33.82596923,52.33949538,26.44283077,80.18038154,27.36561231,43.26439385,27.36561231,13.88573538,27.51950769,61.10710154,75.35616,30.34397538,73.51059692,45.26414769,71.20334769,45.26414769,82.27790769,45.26414769,71.20334769,45.26414769,82.27790769
65.42864516,35.51483871,57.2751828,36.45556989,72.95483871,36.14210753,29.0511828,35.82864516,37.20498925,36.76937634,20.89772043,37.71010753,52.5711828,27.36137634,80.48137634,30.49737634,41.28172043,27.67483871,13.9987957,32.06537634,61.03810753,75.02830108,35.00972043,75.02830108,47.55372043,66.87449462,49.74864516,83.49522581,47.55372043,66.87449462,49.74864516,83.49522581
65.72451485,35.4249505,57.63928713,36.58011881,73.80974257,37.15738614,28.47461386,35.71390099,36.55984158,36.86875248,19.52316832,37.44633663,54.46304951,27.91730693,80.73980198,33.98114851,39.15881188,28.49489109,13.45932673,32.53734653,61.10447525,77.29489109,30.496,78.16110891,46.37782178,70.94209901,46.08887129,82.78114851,46.37782178,70.94209901,46.08887129,82.78114851
66.64092203,34.90104407,57.41450847,36.68176271,78.29532203,35.22484068,28.60181695,35.54863729,37.01890169,36.3579661,19.86093559,35.8724339,50.77781695,32.79685424,84.44615593,30.3688678,42.19867119,33.12065085,12.09144407,32.31132203,61.78494915,75.52987119,33.61985085,76.82505763,47.21670508,74.72054237,48.0260339,84.27075254,47.21670508,74.72054237,48.0260339,84.27075254
65.89106383,43.82910638,58.41293617,43.60885106,74.3972766,44.69855319,25.69225532,42.60595745,36.25259574,43.42706383,15.36408511,44.33531915,52.7826383,30.89565957,83.54348936,35.78961702,37.22757447,31.2452766,8.564085106,31.41991489,66.76834043,82.66144681,21.90297872,79.93668085,44.39353191,78.78468085,48.09448099,81.82163331,44.39353191,78.78468085,48.09448099,81.82163331
66.98587234,37.05089362,57.05395745,38.36255319,76.91812766,38.36255319,28.19438298,38.17531915,36.43982979,38.92493617,19.01174468,40.42417021,53.49344681,32.55319149,78.4173617,23.93293617,40.93753191,30.11710638,10.95353191,37.42570213,68.85991489,75.28034043,28.38195745,76.02995745,48.4333617,75.46757447,48.62093617,85.02502128,48.4333617,75.46757447,48.62093617,85.02502128
68.07568061,35.26594677,59.34041065,36.15732319,76.63318631,35.97919392,28.4984943,35.26594677,37.41225856,35.62257034,19.76322433,36.15732319,55.06165779,25.10418251,83.76419772,23.32142966,39.3735057,23.85618251,11.56234221,25.46080608,66.47142205,76.98250951,27.96374144,75.37788593,47.57402281,73.23850951,47.57402281,85.00489734,47.57402281,73.23850951,47.57402281,85.00489734
67.7824911,40.48603559,58.75302491,40.48603559,75.56669039,41.73164413,26.0593879,40.79760854,34.15516014,41.10883986,17.65272598,42.97691103,51.28005694,32.70217794,83.03931673,34.25867616,41.93901779,33.32464057,10.49133096,36.12708897,61.86670463,80.65229893,31.97551601,80.65229893,46.29830605,75.67054804,45.67550178,84.07720996,46.29830605,75.67054804,45.67550178,84.07720996
64.06076873,36.80020847,57.79074919,37.94001303,71.18571987,37.3699544,29.00607166,37.65514007,36.41620847,37.94001303,21.02650163,38.79494463,53.23090554,29.1051987,79.16560261,32.52523779,39.83593485,28.53514007,13.78334853,35.15163518,61.49566124,74.13451466,34.13628665,75.84437785,48.67106189,72.99439739,49.24080782,80.97428013,48.67106189,72.99439739,49.24080782,80.97428013
67.05821053,36.47778947,57.98084211,37.26031579,75.50936842,38.04284211,26.20989474,34.59978947,35.58884211,35.79157895,16.50631579,36.47778947,51.25105263,31.15673684,80.98736842,33.66094737,43.73873684,31.62631579,12.59368421,31.31305263,61.11094737,78.10863158,27.462,77.16978947,44.208,74.03968421,43.73873684,86.71673684,44.208,74.03968421,43.73873684,86.71673684
65.91156164,34.80361644,59.01994521,35.70246575,74.00186301,36.60131507,28.15758904,33.90476712,35.04920548,34.50378082,20.96613699,34.80361644,54.22586301,25.81446575,82.69117808,31.80723288,40.44263014,27.01315068,11.3779726,30.90838356,62.01632877,76.75265753,33.25117808,77.05216438,47.03441096,71.65873973,48.23309589,82.74542466,47.03441096,71.65873973,48.23309589,82.74542466
65.78478431,39.08141176,59.25803922,39.87733333,75.97270588,41.46917647,27.73898039,40.35482353,35.85756863,40.19576471,19.93913725,42.42415686,54.96,31.59968627,79.95231373,31.44031373,40.15560784,31.91780392,13.25333333,35.41992157,68.65003922,72.6694902,29.96768627,73.46541176,49.70698039,70.60015686,49.54760784,81.1065098,49.70698039,70.60015686,49.54760784,81.1065098
69.07619772,35.02941445,59.53861597,36.73186312,78.28124715,35.19111787,28.54120152,35.6754981,37.11586312,37.28778707,19.18576426,37.03227376,56.77797719,25.08228137,84.09526996,25.33998479,40.49155894,25.01694297,11.82041065,26.1620076,66.81526996,77.5026616,32.09393156,77.98704183,48.72784791,76.04915589,49.85831179,86.06162738,48.72784791,76.04915589,49.85831179,86.06162738
66.62798616,38.84213149,56.76722491,40.37248443,76.65849135,39.35235986,25.6552526,40.03233218,35.17586159,40.37248443,16.64487197,41.22253287,50.81688581,31.53184775,79.71886505,30.17157093,42.9963737,31.36177163,8.994103806,34.93204152,61.35761938,78.11476817,31.77566782,78.96481661,46.22649135,74.71457439,46.5666436,82.02485813,46.22649135,74.71457439,46.5666436,82.02485813
64.59517808,37.78421918,57.42213699,38.28460274,73.1030137,36.95013699,30.23079452,37.28383562,37.90421918,37.45052055,22.5570411,37.28383562,57.91167123,29.73994521,83.0610411,31.12767123,39.57238356,29.27638356,11.7139726,31.61194521,68.26520548,72.64931507,26.06038356,71.48153425,47.57983562,74.98487671,47.07945205,87.82980822,47.57983562,74.98487671,47.07945205,87.82980822
65.58424169,37.15548036,56.76732326,38.68132931,74.16710574,38.14767372,31.67303927,38.68132931,39.30315408,38.34228399,22.00865257,40.5465136,53.37629003,31.72959517,82.20036254,32.4076858,42.18547432,32.74702115,13.73119033,36.00435045,65.21271299,77.76029003,34.74967976,79.51961329,48.94810876,75.65264048,49.13720846,83.61338973,48.94810876,75.65264048,49.13720846,83.61338973
68.7028754,37.00692652,61.43509265,37.28664537,75.69124601,38.40460064,29.84771885,35.32984026,36.27695847,36.16838339,21.74139297,36.44779553,57.80120128,29.18001278,83.23844089,33.093623,43.82446006,28.62088179,16.43041534,30.01855591,60.87596166,76.42121406,29.28889457,75.02353994,46.89922045,71.38934185,46.61980831,78.65743131,46.89922045,71.38934185,46.61980831,78.65743131
